Patient,Model,Dipole,Dist_mm,Angle_deg,Moment,Str_RE,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
120111,swiss7_headreco,dip4,1.78626421048635,11.5596941858044,3.96618178866388e-09,0.00845455283402987,0.000505241812829053,1,1,0
