Patient,Model,Dipole,Dist_mm,Angle_deg,Moment,Str_RE,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
151627,SimNIBS7_headreco,dip2,9.41695714121089,18.5454473863382,2.4272107463642e-09,0.39319731340895,0.00371803416555103,1,1,0
