Patient,Model,Dipole,Dist_mm,Angle_deg,Moment,Str_RE,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
151627,german7_headreco,dip3,1.26551331562387,32.7112140534606,1.78087615265216e-09,0.554780961836961,0.00101038366234577,1,1,6
