Patient,Model,Dipole,Dist_mm,Angle_deg,Moment,Str_RE,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
117122,german3,dip4,0.225570180948788,0.96477589197275,3.84771058481486e-09,0.0380723537962854,3.20095425625266e-05,1,1,3
