Patient,Model,Dipole,Dist_mm,Angle_deg,Moment,Str_RE,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
117122,SimNIBS7,dip4,7.60031700205747,9.86277523583592,3.92163866067038e-09,0.0195903348324042,0.000514736093501178,1,1,6
