Patient,Model,Dipole,Dist_mm,Angle_deg,Moment,Str_RE,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
122317,SimNIBS7_headreco,dip1,4.16652150188664,15.7518086112211,1.94885252829337e-09,0.512786867926658,0.00074330654688374,1,1,6
