Patient,Model,Dipole,Dist_mm,Angle_deg,Moment,Str_RE,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
130013,german3,dip4,5.37552726036054,0.516731937181573,4.62288573706555e-09,0.155721434266387,0.000185427868921087,0,1,0
