Patient,Model,Dipole,Dist_mm,Angle_deg,Moment,Str_RE,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
149539,swiss7_headreco,dip4,1.34441568594705,5.49141771902492,4.24618162717727e-09,0.0615454067943162,0.000700674610966558,1,1,5
