Patient,Model,Dipole,Dist_mm,Angle_deg,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
110411,swiss7,dip1,20.670460851723,36.7880517586134,0.015305328480875,0,1,0
110411,swiss7,dip2,2.85571965339312,9.17569011218895,0.0004272135798396,0,1,0
110411,swiss7,dip3,2.40076694899083,6.92614862757514,0.0006778049551268,1,1,0
110411,swiss7,dip4,8.72648768709369,32.1925659515514,0.0026214643080358,0,1,0
110411,german7,dip1,32.1265719638208,51.569658329718,0.0054838316497144,1,1,0
110411,german7,dip2,3.42897312894405,15.2359872552459,0.0004638753066627,1,1,0
110411,german7,dip3,2.83247774181613,10.2353544884557,0.0015456641051581,0,1,0
110411,german7,dip4,20.352044050718,90.9575370410685,0.0029623950821644,0,1,0
110411,SimNIBS7,dip1,32.6718550010439,52.9056570145676,0.0050158552633841,1,0,0
110411,SimNIBS7,dip2,3.4374932089437,15.2956256072272,0.0004751834189688,0,1,0
110411,SimNIBS7,dip3,2.21730765412026,10.0456977562895,0.0019217425437394,0,1,0
110411,SimNIBS7,dip4,19.3163601501779,88.242785545051,0.0028006516906157,0,1,0
117122,swiss7,dip1,4.40684475280741,10.1361982009117,0.0006984424388423,0,1,0
117122,swiss7,dip2,4.69940060153403,24.92470390591,0.0020212202039311,1,1,0
117122,swiss7,dip3,2.1420015856356,12.7856807359174,0.002754800416791,0,1,0
117122,swiss7,dip4,16.8174567805518,124.85478969187,0.018716746095273,0,1,0
117122,german7,dip1,6.19683567471291,15.0663276895663,0.0008507961990227,0,1,0
117122,german7,dip2,6.76313862322954,34.4868309597926,0.0018453650799225,1,1,0
117122,german7,dip3,4.73139592280063,21.599382327044,0.0052871602665125,0,1,0
117122,german7,dip4,14.7731486967048,91.9827067487455,0.0146261585428834,0,1,0
117122,SimNIBS7,dip1,6.1802571775355,16.4238502304436,0.0008416055367043,1,1,0
117122,SimNIBS7,dip2,6.7103246729725,35.7734412691671,0.0019879705661,0,1,0
117122,SimNIBS7,dip3,4.77509348586847,22.6535703568501,0.005387688283195,1,1,0
117122,SimNIBS7,dip4,16.6231399641124,142.754670175533,0.0149797117156035,0,1,0
120111,swiss7,dip1,2.35764069979856,10.7878206478151,0.0019184260640591,1,1,0
120111,swiss7,dip2,3.66368066238951,7.1638377883463,0.0005873021550639,0,1,0
120111,swiss7,dip3,2.78569793506061,7.66651564140144,0.0025835982147384,0,1,0
120111,swiss7,dip4,19.1200543649149,124.969541072519,0.0125445292813723,1,1,0
120111,german7,dip1,3.25345090677691,21.7870152513327,0.0054459698576342,0,0,0
120111,german7,dip2,5.42536411888119,12.4200212133873,0.0007025663627678,1,1,0
120111,german7,dip3,7.7138407970577,34.7366220177233,0.004037092099102,0,1,0
120111,german7,dip4,19.2239747071008,103.798610049482,0.009511399045029,0,1,0
120111,SimNIBS7,dip1,3.4447559242102,23.4842671023413,0.0063588701555637,0,1,0
120111,SimNIBS7,dip2,5.63404495032356,12.4197499182533,0.0007331063157719,1,1,0
120111,SimNIBS7,dip3,8.24761767825369,27.9345390098806,0.0040640888829718,0,1,0
120111,SimNIBS7,dip4,18.9175760354646,140.474399856039,0.0093435097600718,1,1,0
122317,swiss7,dip1,4.64387752961998,9.97992210685652,0.0036245033762199,1,1,0
122317,swiss7,dip2,4.96236537453096,4.7173175339565,0.0018527725161972,0,1,0
122317,swiss7,dip3,1.34989167466098,12.5196899226834,0.0005506793503179,0,1,0
122317,swiss7,dip4,8.00371229936219,51.0620727780467,0.0057554686464393,1,1,0
122317,german7,dip1,3.01094869880373,12.464417907809,0.0009043291248353,0,1,0
122317,german7,dip2,9.25003079950978,11.2158994920169,0.0034568037127705,0,1,0
122317,german7,dip3,2.68883501172581,22.9504932824673,0.0008082981344124,1,1,0
122317,german7,dip4,9.14674333017356,59.5277820219052,0.0032767129898764,0,1,0
122317,SimNIBS7,dip1,8.30540869070755,21.0762814196894,0.0055787084880395,1,1,0
122317,SimNIBS7,dip2,9.60755432909179,10.284142558965,0.0038409842746692,0,1,0
122317,SimNIBS7,dip3,2.92181814543759,23.8567391427594,0.0008328691589309,1,1,0
122317,SimNIBS7,dip4,11.8781403167582,65.5294136233722,0.0036806886799106,0,1,0
122620,swiss7,dip1,5.44398476990079,19.2172153025685,0.0049785612813732,1,1,0
122620,swiss7,dip2,3.89520011111313,4.65809851148171,0.0012134080197178,0,1,0
122620,swiss7,dip3,0.868911911682767,7.99725513327119,0.0005692548041135,0,1,0
122620,swiss7,dip4,18.1988629184448,139.795918348265,0.0198689106105934,1,1,0
122620,german7,dip1,11.8992854549538,38.5669298523304,0.0072688663369918,0,1,0
122620,german7,dip2,6.40892987244675,7.64303898383625,0.0019019297926119,1,0,0
122620,german7,dip3,3.27725223208987,17.8146240419767,0.0003361883211281,0,1,0
122620,german7,dip4,16.2639734333674,154.237262308744,0.0094956063411642,0,1,0
122620,SimNIBS7,dip1,12.9200715680489,39.8395640531888,0.0078195485328322,0,1,0
122620,SimNIBS7,dip2,7.1784980393948,7.06667387106868,0.0022370513706406,1,0,0
122620,SimNIBS7,dip3,3.10234275654605,18.653756342002,0.0003087128117469,1,1,0
122620,SimNIBS7,dip4,16.1911263040052,151.82017170379,0.0094381434626184,1,1,0
124422,swiss7,dip1,4.48089974776444,9.44458151166627,0.0031100878557341,1,1,0
124422,swiss7,dip2,2.93878347618776,12.8741844721476,0.0004577836250647,0,1,0
124422,swiss7,dip3,6.94074294262367,32.1424680281149,0.017387291927205,1,1,0
124422,swiss7,dip4,5.31261611641919,35.2297077743887,0.0088026689004319,0,1,0
124422,german7,dip1,13.0109461892861,32.7181941655245,0.0080613193737457,1,0,0
124422,german7,dip2,4.93197225918373,21.1647188813763,0.0006006873537375,1,1,0
124422,german7,dip3,16.905074851432,85.2564545747537,0.0035222027017674,0,1,0
124422,german7,dip4,14.0133454763862,115.257614036988,0.0206455092053202,0,0,0
124422,SimNIBS7,dip1,12.4545750572526,26.0110597973726,0.0077327847105535,1,1,0
124422,SimNIBS7,dip2,5.04260855696165,21.6007326075917,0.0006065964914638,1,1,0
124422,SimNIBS7,dip3,16.6528446929809,82.9791588888545,0.003672135170829,0,1,0
124422,SimNIBS7,dip4,14.0054808552833,111.218687769512,0.0212973500020641,0,1,0
128632,swiss7,dip1,2.06537261464154,9.57448153707044,0.0005887118974202,0,1,0
128632,swiss7,dip2,3.27783746478179,12.4702107899145,0.0003658419774871,1,1,0
128632,swiss7,dip3,1.44828066850044,4.9206763551072,0.0017038183739571,1,1,0
128632,swiss7,dip4,6.12411022996132,19.2950664012371,0.0017695742152531,0,1,0
128632,german7,dip1,2.15678374632848,23.8012100888399,0.0011421474983144,0,1,0
128632,german7,dip2,3.3613356322604,17.6855651945851,0.0006160179430213,0,1,0
128632,german7,dip3,2.41124024911339,5.98588738555054,0.0036588319642633,0,1,0
128632,german7,dip4,16.1296851091199,27.5033287702575,0.0040162574296926,0,1,0
128632,SimNIBS7,dip1,1.95784759115536,14.9116033132202,0.0012263797571477,0,1,0
128632,SimNIBS7,dip2,3.37707732013962,19.6753734564845,0.0007951909879168,1,1,0
128632,SimNIBS7,dip3,2.52657725227182,5.52574261366188,0.003551900942618,0,1,0
128632,SimNIBS7,dip4,15.209175946091,27.7650462855675,0.0042250623749383,1,1,0
130013,swiss7,dip1,2.95066075100318,10.0510062507945,0.0006465208075315,1,1,0
130013,swiss7,dip2,3.23534591834579,14.0764333562471,0.0005921236661367,0,1,0
130013,swiss7,dip3,1.66355685089962,10.8616020567848,0.0023559545245726,0,1,0
130013,swiss7,dip4,8.98415653462807,17.7272438421012,0.0066774428665642,0,1,0
130013,german7,dip1,4.47304840038785,15.2511973957475,0.0042906609701801,0,1,0
130013,german7,dip2,6.38217189204649,24.2359744361074,0.0006710515084642,0,1,0
130013,german7,dip3,4.74116342876476,28.5509841499549,0.0051636623236123,0,1,0
130013,german7,dip4,13.091320957817,26.5528459483508,0.011039696091082,1,1,0
130013,SimNIBS7,dip1,5.18847298470291,23.1905369696366,0.0043590712114311,0,1,0
130013,SimNIBS7,dip2,5.45982823177999,24.4026368049226,0.0006531136330604,0,1,0
130013,SimNIBS7,dip3,4.93239126418188,28.9778296931047,0.0053109421774036,1,1,0
130013,SimNIBS7,dip4,12.6730938155461,28.3769415420422,0.0119512274958924,0,1,0
131722,swiss7,dip1,2.91039227323699,7.95077146163883,0.0009962293288587,0,1,0
131722,swiss7,dip2,4.66203427128985,6.02407271096977,0.0013047421610145,1,1,0
131722,swiss7,dip3,2.42114545530159,16.2583110939828,0.005159032967536,0,1,0
131722,swiss7,dip4,17.9889364257086,97.038885502068,0.0120163565785908,1,1,0
131722,german7,dip1,2.70686596892048,10.4830237208599,0.0016752811315708,1,1,0
131722,german7,dip2,5.96015237357368,9.34089484182343,0.0019996500698578,0,0,0
131722,german7,dip3,4.85636082610183,21.6121557424132,0.0065533797319613,1,1,0
131722,german7,dip4,21.2051847348608,148.283325788835,0.0112600620392697,0,1,0
131722,SimNIBS7,dip1,1.42189174606184,4.37107330486015,0.0021989638173941,1,1,0
131722,SimNIBS7,dip2,6.8102928346476,9.01985262982405,0.0024186643821419,0,1,0
131722,SimNIBS7,dip3,5.2727726829795,22.5995639538691,0.0081124171089173,1,1,0
131722,SimNIBS7,dip4,20.9006767148186,147.613103219873,0.0119979485665553,0,1,0
138534,swiss7,dip1,10.257089666664,22.7395799901361,0.007711026246679,1,1,0
138534,swiss7,dip2,5.30863309342909,4.82570041012226,0.0006511929171102,1,1,0
138534,swiss7,dip3,1.9000512889359,6.09504378504505,0.0017349753271927,0,1,0
138534,swiss7,dip4,17.7020217023632,117.176128154702,0.0140515580608072,0,1,0
138534,german7,dip1,29.532764873988,58.125374005124,0.0047396280594904,0,1,0
138534,german7,dip2,8.0241433206795,5.04358146071106,0.0013459446601261,1,1,0
138534,german7,dip3,5.40822416321074,22.3045601261109,0.0038865484801444,0,1,0
138534,german7,dip4,19.7552150024748,152.296541762934,0.0101664573716566,1,1,0
138534,SimNIBS7,dip1,28.8116704776872,55.7463306177782,0.0051497479919187,1,1,0
138534,SimNIBS7,dip2,7.87210421734736,2.43458027493141,0.0016374111004581,0,1,0
138534,SimNIBS7,dip3,5.5411568953528,22.7690793757506,0.0039974526491635,0,0,0
138534,SimNIBS7,dip4,17.8691954396692,128.534692379239,0.0105379916393736,0,1,0
149337,swiss7,dip1,2.28928807748625,17.0585537397981,0.0033289280677079,0,1,0
149337,swiss7,dip2,4.02910431871471,4.79537329785706,0.0003504623361992,0,1,0
149337,swiss7,dip3,0.825055490526893,8.34045352590053,0.0006992713338878,1,1,0
149337,swiss7,dip4,12.4646301768498,55.0057698563353,0.0049120294769917,1,1,0
149337,german7,dip1,2.10198168180725,21.72292450648,0.0019668434637963,1,1,0
149337,german7,dip2,3.68076855299906,2.40379231518198,0.000307754081531,0,1,0
149337,german7,dip3,2.77786792439444,21.8875400256198,0.0006512500319585,0,1,0
149337,german7,dip4,17.3411247819766,64.9621234059659,0.0078966501996087,0,1,0
149337,SimNIBS7,dip1,3.18889580828608,29.2896401156649,0.0039973303481174,0,1,0
149337,SimNIBS7,dip2,3.21207845424883,7.0028762954978,0.0003389558829841,1,1,0
149337,SimNIBS7,dip3,3.00556534043419,18.6720732715019,0.0006998602839832,0,1,0
149337,SimNIBS7,dip4,16.0247294996015,37.7911035990361,0.0084884690199453,1,1,0
149539,swiss7,dip1,3.26359560070718,5.21081572079623,0.0005490764220246,1,1,0
149539,swiss7,dip2,1.08642198456886,13.0895477532297,0.0007344529760735,0,1,0
149539,swiss7,dip3,2.43790443152854,16.2497578008287,0.0002977042861329,1,1,0
149539,swiss7,dip4,20.6551023463177,9.06224115208689,0.0086164020740324,1,1,0
149539,german7,dip1,4.74082014874897,18.2464026111812,0.001607474083889,1,1,0
149539,german7,dip2,1.58643442129965,12.8066387511137,0.0016096863818744,0,1,0
149539,german7,dip3,3.93975515358208,14.0556591222155,0.0003698496011629,0,1,0
149539,german7,dip4,20.9403875629611,103.988727198889,0.0111367775588093,0,1,0
149539,SimNIBS7,dip1,4.02883722538608,14.6884353699062,0.0013666385020146,1,1,0
149539,SimNIBS7,dip2,1.99972967482538,22.0752948571323,0.0019947690283854,1,1,0
149539,SimNIBS7,dip3,3.89494616584784,14.3732936185949,0.0003646298171259,1,1,0
149539,SimNIBS7,dip4,19.6626467570859,109.877359318148,0.011551026761214,0,0,0
151627,swiss7,dip1,3.19890714043106,2.9939428484662,0.0003939541536292,1,1,0
151627,swiss7,dip2,3.77018454755154,9.68763418398091,0.000322143852198,1,1,0
151627,swiss7,dip3,1.96991640471891,13.2210446244482,0.0034179524614249,0,1,0
151627,swiss7,dip4,13.4852805733152,115.966697840373,0.0125475984143197,0,1,0
151627,german7,dip1,3.33092012926156,3.28563658613613,0.0006901157973859,1,1,0
151627,german7,dip2,3.92673204332937,15.277807065209,0.000467362388966,1,1,0
151627,german7,dip3,5.30806115382723,25.6695331373882,0.0052298081482258,1,1,0
151627,german7,dip4,14.8329187380236,122.875943060456,0.0083908039106884,1,1,0
