,Patient,Model,Dipole,Dist_mm,Angle_deg,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
102,149337,german7_headreco,dip3,0.701424668729359,21.1048759945574,0.0011941660673929,1,1,3
103,149337,SimNIBS7,dip2,4.62420909228874,7.42916359979023,0.0002582768670356,0,1,5
104,149337,swiss7_headreco,dip2,4.46684892725048,16.0127116090833,0.0011931640790795,1,1,2
105,149337,SimNIBS7,dip4,4.69800203386191,18.5303349398277,0.0026970489631092,0,1,8
106,149337,swiss7_headreco,dip1,3.16794435857664,6.55449675427063,0.0003163434537067,1,1,2
107,149337,SimNIBS7,dip1,3.67218684103922,17.3766301864922,0.0003445226843127,0,1,8
108,149337,swiss7_headreco,dip4,1.65754776605736,10.3605012319236,0.0007358012036324,0,1,2
109,149337,german7_headreco,dip4,4.25677457538828,20.2088392861659,0.0015024435743177,1,1,5
110,149337,german7_headreco,dip2,6.54995764339944,26.6271737225608,0.0013454477941782,1,1,3
111,149337,swiss7,dip4,2.83991385620876,25.1759212003315,0.0008668552891475,0,1,5
112,149337,swiss7,dip3,1.12191434584951,7.97189747776146,0.000730164259982,0,1,4
113,149337,SimNIBS7_headreco,dip4,4.71100646291529,20.2783482768703,0.0015126476117113,0,1,7
114,149337,swiss7_headreco,dip3,0.624521687173621,8.75238587530524,0.001097699974733,0,1,3
115,149337,german7,dip3,2.21846713694086,21.6755237948802,0.0007381290961728,1,1,4
116,149337,german7,dip4,4.46268912144806,15.2925152237246,0.0017394268084399,1,1,7
117,149337,SimNIBS7,dip3,2.25208055385647,18.8757740074427,0.0007978961241004,1,1,4
118,149337,swiss7,dip1,2.5631546882507,9.04087097401582,0.0003947381615316,1,1,6
119,149337,german7,dip2,5.28736833529917,0.0583573238362815,0.0002769328457351,0,1,5
120,128632,german7_headreco,dip4,2.91100178611567,14.2935805200908,0.001280495173123,0,1,4
121,128632,SimNIBS7_headreco,dip1,1.94177782256654,21.1650795848471,0.0018655640641002,0,1,13
122,128632,swiss7_headreco,dip3,0.881737195482281,13.7892640344994,0.0007494333935052,0,1,2
