Patient,Model,Dipole,Dist_mm,Angle_deg,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
110411,swiss7_headreco,dip1,5.37009120559328,4.11737902011286,0.0006241354016646,0,1,0
110411,swiss7_headreco,dip2,2.56441141083544,4.97776560942885,0.0007248933470047,1,1,0
110411,swiss7_headreco,dip3,1.36145975702299,2.97307264595002,0.000812935780511,0,1,0
110411,swiss7_headreco,dip4,12.0440491706498,133.263065726101,0.0100831622778093,1,1,0
110411,german7_headreco,dip1,6.19695622411569,5.78253334107835,0.0004966167108755,1,1,0
110411,german7_headreco,dip2,3.1382089031425,10.2200348006155,0.0009838002088183,1,1,0
110411,german7_headreco,dip3,2.5203777508586,6.60006844259989,0.0017059463713569,0,1,0
110411,german7_headreco,dip4,10.6956220053415,140.169923504281,0.0067240554192997,1,1,0
110411,SimNIBS7_headreco,dip1,5.62383061999011,8.53204837023581,0.0004544155023743,1,1,0
110411,SimNIBS7_headreco,dip2,4.04461167502827,5.00686486822722,0.0010048447885413,1,1,0
110411,SimNIBS7_headreco,dip3,2.3492641332758,7.41890910803309,0.001881434221766,1,1,0
110411,SimNIBS7_headreco,dip4,8.73492228714917,148.382477689252,0.0069357241955922,0,1,0
117122,swiss7_headreco,dip1,6.50999041324609,29.3029565624039,0.0007702235565425,1,1,0
117122,swiss7_headreco,dip2,34.8228296454921,27.9094051894922,0.0064096105944918,0,1,0
117122,swiss7_headreco,dip3,4.5539906775901,13.8770989828376,0.0065681345280748,0,1,0
117122,swiss7_headreco,dip4,4.1283710618699,52.3250702936562,0.0008854217622346,0,1,0
117122,german7_headreco,dip1,10.7945089371654,44.4384432651486,0.0038535027113056,1,1,0
117122,german7_headreco,dip2,37.896274032146,27.7716256433432,0.0033445161687565,0,0,0
117122,german7_headreco,dip3,11.1085639142093,36.0968255516964,0.0131294522929213,1,1,0
117122,german7_headreco,dip4,4.70881985267097,12.7535071029422,0.0019425439314111,0,1,0
117122,SimNIBS7_headreco,dip1,9.5352764526052,26.8991961638068,0.0035855955932117,0,1,0
117122,SimNIBS7_headreco,dip2,39.2762907369347,35.4837905445876,0.0033089321387385,0,1,0
117122,SimNIBS7_headreco,dip3,12.3048856422023,39.3157015517306,0.0130020489668568,1,1,0
117122,SimNIBS7_headreco,dip4,5.02977005408833,14.5190177472169,0.0021956107989991,1,1,0
120111,swiss7_headreco,dip1,3.4971412551868,20.2055298818049,0.0043191176735238,1,1,0
120111,swiss7_headreco,dip2,5.47185615786009,3.08256900594384,0.0061063854683677,0,1,0
120111,swiss7_headreco,dip3,2.45542346231148,20.5711814891868,0.0010215221516398,1,1,0
120111,swiss7_headreco,dip4,4.80225349005513,72.5834160525174,0.0010724932136633,0,1,0
120111,german7_headreco,dip1,3.33897669269044,26.9570560797144,0.0093718069465238,0,1,0
120111,german7_headreco,dip2,12.589289957252,2.93086750619663,0.0082499446192864,1,1,0
120111,german7_headreco,dip3,4.55868873565521,20.6655692400559,0.0026538721829844,0,1,0
120111,german7_headreco,dip4,8.55030846819342,8.07736336194887,0.0009325893386097,0,1,0
120111,SimNIBS7_headreco,dip1,5.88718541945447,32.2996215255475,0.01407549904911,1,1,0
120111,SimNIBS7_headreco,dip2,15.6125290005552,6.04295622328161,0.0087718931045142,1,0,0
120111,SimNIBS7_headreco,dip3,4.85365516339169,20.0892037942922,0.0027962159976583,1,0,0
120111,SimNIBS7_headreco,dip4,8.83917900540071,8.40700596256714,0.0009624498299898,0,1,0
122317,swiss7_headreco,dip1,4.95261801238809,12.4787141316031,0.0030786503646476,0,1,0
122317,swiss7_headreco,dip2,7.7456033857304,9.97465138466779,0.0066213989511082,0,1,0
122317,swiss7_headreco,dip3,1.50191875911591,10.7700167608695,0.0006470080782003,1,1,0
122317,swiss7_headreco,dip4,1.46759893349379,7.74006370510661,0.0016080221206062,1,1,0
122317,german7_headreco,dip1,5.92993865120695,19.3549855130592,0.0046995943023673,1,1,0
122317,german7_headreco,dip2,15.7270292628439,15.2164751614712,0.0095691120199742,0,1,0
122317,german7_headreco,dip3,1.66902263648278,21.6950038617008,0.0010592205962388,1,1,0
122317,german7_headreco,dip4,9.80885888751827,62.2166188994311,0.0082526822896324,1,1,0
122317,SimNIBS7_headreco,dip1,6.5321427426013,20.7716760957389,0.0057514689995095,1,1,0
122317,SimNIBS7_headreco,dip2,17.4198704091216,14.7466090518224,0.0099116615674891,1,1,0
122317,SimNIBS7_headreco,dip3,1.75934029204175,21.848490942814,0.0010925321486751,0,1,0
122317,SimNIBS7_headreco,dip4,9.02200868495019,57.8252200862055,0.0084292625131413,0,1,0
122620,swiss7_headreco,dip1,5.04695892099357,9.13228872388953,0.000665101800948,1,1,0
122620,swiss7_headreco,dip2,1.90391668995035,0.962590497601535,0.000469577645919,1,1,0
122620,swiss7_headreco,dip3,1.04021000878855,10.5349262163178,0.000836547486965,1,1,0
122620,swiss7_headreco,dip4,10.8953510407147,130.950356244563,0.0059721656619276,0,1,0
122620,german7_headreco,dip1,5.1899709451771,14.982397154055,0.0007251032640545,0,1,0
122620,german7_headreco,dip2,3.5869280646983,3.02070876830104,0.0012180083789391,1,0,0
122620,german7_headreco,dip3,1.63084844498175,23.4461121223092,0.0016341400184658,1,1,0
122620,german7_headreco,dip4,14.1433672963256,58.4264072930268,0.006086267841233,1,1,0
122620,SimNIBS7_headreco,dip1,5.0053827359138,14.056451492675,0.0007246000625479,1,1,0
122620,SimNIBS7_headreco,dip2,4.50983685605831,3.27184156070318,0.0018478176119612,1,0,0
