Patient,Model,Dipole,Dist_mm,Angle_deg,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
149539,german7,dip2,3.20691258758314,8.72906679962422,0.0004314027424143,1,1,3
149539,german7,dip3,2.71407098371948,14.1416872951026,0.0003981906587373,1,1,3
149539,german7,dip4,5.78123420671251,11.456717133814,0.0023302293455144,0,1,6
149539,SimNIBS7,dip1,4.36094711988062,7.49435590636918,0.0003706576733319,0,1,5
149539,SimNIBS7,dip2,4.34844390945721,14.4053195704814,0.0004557477739992,1,1,3
149539,SimNIBS7,dip3,2.89232890027092,14.6104530717463,0.0004110607039696,1,1,3
149539,SimNIBS7,dip4,6.18377499938171,12.0764258945779,0.0034957730636304,0,1,6
151627,swiss7,dip1,3.39228803153495,3.19395447757651,0.000373771709042,1,1,6
151627,swiss7,dip2,3.91862062261969,9.43663599992287,0.0003132954876334,1,1,2
151627,swiss7,dip3,1.07784881361697,14.6396025070761,0.0011590222772385,1,1,3
151627,swiss7,dip4,1.08090157747474,10.9542583721229,0.0003222170449158,0,1,7
151627,german7,dip1,3.97810202420396,3.62103199944206,0.0005288149740759,1,1,10
151627,german7,dip2,4.80477645873866,14.49793411234,0.0004546111995456,1,1,4
151627,german7,dip3,1.73205589595721,30.0868404641138,0.0006935674163888,1,1,8
151627,german7,dip4,4.94729967158276,3.9973257695575,0.0004423736707965,0,1,6
151627,SimNIBS7,dip1,3.79708737067774,3.29924285519874,0.0006597254857197,1,1,10
151627,SimNIBS7,dip2,4.70297196779748,9.87378609992628,0.0004382212867808,1,1,4
151627,SimNIBS7,dip3,2.71549860953175,26.376964716678,0.0006158021432747,0,1,9
151627,SimNIBS7,dip4,7.55830305731322,22.4641616239289,0.0005516311099807,0,1,7
160123,swiss7,dip1,4.8625582901193,6.96173339356188,0.0005382533103463,1,1,13
160123,swiss7,dip2,3.17306466399952,13.862590470899,0.0008551746634127,1,1,6
160123,swiss7,dip3,1.4835342067926,11.1609122112521,0.0005058407314374,0,1,3
160123,swiss7,dip4,4.66624182717713,12.8165132143678,0.0014001039576966,1,1,8
160123,german7,dip1,6.42383187321607,15.851378502089,0.0208736773921167,1,1,30
160123,german7,dip2,5.35907529829554,24.9404887557038,0.0012519989174841,0,1,7
160123,german7,dip3,3.45054019462029,18.7830984866357,0.0004231657362244,1,1,3
160123,german7,dip4,6.38039771839374,23.3398490362935,0.003276944332545,1,1,18
160123,SimNIBS7,dip1,6.35985535565996,16.9530703595342,0.0212095769025541,1,1,30
160123,SimNIBS7,dip2,5.3546550020065,24.5474154959409,0.001142015211732,1,1,7
160123,SimNIBS7,dip3,3.52348343107148,18.6842867525822,0.000439145748842,1,1,4
160123,SimNIBS7,dip4,6.25151318146222,154.37897729416,0.0044470113492152,0,1,10
198451,swiss7,dip1,2.20189239740884,5.47313484208031,0.0002868390418913,0,1,6
198451,swiss7,dip2,3.52224303910596,3.6686136306709,0.0003090504131718,1,1,4
198451,swiss7,dip3,1.82385389633338,6.87119621641884,0.0008111787182116,1,1,3
198451,swiss7,dip4,1.69317449499376,11.1958954958306,0.0015249925086342,1,1,7
198451,german7,dip1,3.08839837230411,5.83077721904265,0.0003234370537986,1,1,6
198451,german7,dip2,4.93301311338455,15.1041845988377,0.0005389312666348,0,1,5
198451,german7,dip3,4.54189246784541,23.5812833441164,0.0004665233507231,0,1,3
198451,german7,dip4,5.22243785377049,142.009173220587,0.0032951851510211,0,1,10
198451,SimNIBS7,dip1,3.73503180894306,4.41516187359928,0.0003591080517148,1,1,6
198451,SimNIBS7,dip2,4.07237126127071,16.1828787373954,0.0004652542089574,1,1,5
198451,SimNIBS7,dip3,4.37961253907532,19.2209366247524,0.0004310144285893,1,1,3
198451,SimNIBS7,dip4,4.29476989397531,21.1713923513063,0.0038997800151541,1,1,9
