Patient,Model,Dipole,Dist_mm,Angle_deg,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
130013,SimNIBS3,dip1,1.12766687777508,0.871150497134111,5.27101623465166e-05,0,1,3
130013,SimNIBS3,dip2,2.79375142089481,0.380492786832031,0.0001234948305718,1,1,4
130013,SimNIBS3,dip3,0.282971789615164,1.27386143986479,8.68606769122439e-06,1,1,3
130013,SimNIBS3,dip4,0.279425478334056,0.391096698960092,8.33892694810019e-06,1,1,2
131722,swiss3,dip1,0.868439080083413,0.303089549972644,4.09086412831759e-05,1,1,2
131722,swiss3,dip2,1.0554472534566,0.407736096551783,0.0002003389287616,1,1,2
131722,swiss3,dip3,0.336128259535308,0.300313449651848,2.53154511350805e-05,0,1,4
131722,swiss3,dip4,0.29087452392583,0.227096879602487,8.0547367151016e-06,1,1,2
131722,german3,dip1,1.38166039588493,0.152460663137797,0.00012194284922,0,1,2
131722,german3,dip2,2.04570069772027,0.269045981414646,0.0002629203607379,0,1,3
131722,german3,dip3,0.426006218099493,1.07272831822169,3.55635739583096e-05,1,1,6
131722,german3,dip4,0.516885386064773,0.862526348327793,1.63990745361055e-05,1,1,3
131722,SimNIBS3,dip1,1.39871280677414,0.225109546548948,0.0001283837573413,0,1,2
131722,SimNIBS3,dip2,2.11054142108763,0.361120841764859,0.0002627142251332,0,1,3
131722,SimNIBS3,dip3,0.469918872958144,1.13713336448537,3.67086727306252e-05,0,1,6
131722,SimNIBS3,dip4,0.546577112776905,0.901221258964516,1.73383369627876e-05,1,1,3
138534,swiss3,dip1,0.651043693715848,0.239674211076262,3.61649303970608e-05,0,1,2
138534,swiss3,dip2,1.96651248910965,0.953041809375568,0.0007376421101266,0,1,4
138534,swiss3,dip3,0.629608780571364,0.444155974753874,3.93495220813306e-05,1,1,2
138534,swiss3,dip4,0.309862764369403,0.117114267177315,8.3163497883682e-06,1,1,2
138534,german3,dip1,0.858175126524596,0.452876496818556,6.26277631470572e-05,1,1,3
138534,german3,dip2,2.384895028775,0.921279907990946,0.0003817976524924,0,1,5
138534,german3,dip3,0.670395064643417,1.33590269799147,5.26288478481104e-05,0,1,2
138534,german3,dip4,0.179491448650088,0.208460152693563,2.25380838405699e-05,1,1,2
